Mu1_PT Mu2_PT Mu1_P Mu2_P tot_PT VTXCHI2 ISO MASS
7.410935791093748 1.127465481223683 159.15625397844852 12.309129755776247 6.938722240703603 6.611731434480569 -0.2971636652946472 5.377526291259134
15.855766596180676 19.92449693268755 86.49569813246632 93.86374960860316 35.484355225473394 2.7911931041919806 -0.1599004417657852 5.312038503725174
0.28875848488634 3.8205282027092218 17.21965257132066 9.53255414823252 3.6845890935702554 3.7540925238961376 0.24913020431995392 5.358653736956431
2.454975349283128 1.3157404431974997 2.6782562858767855 10.827919441821134 3.722547976934185 3.5961700294037673 0.1705767661333084 5.38128122355664
2.0070264073696316 3.4973363474452666 6.649517505430406 8.101545730555733 1.5636870097182858 2.28468043907295 0.35793602466583246 5.380371331132125
2.0485721962676458 2.6097973881301724 6.959985775085989 30.094251651214208 1.3847405972904487 6.611731434480569 -0.2971636652946472 5.406340446956987
3.484870950345576 0.5439143256572003 10.609807319519328 0.7593361174805674 3.2473951583612832 4.290776002970206 -0.6080835461616516 5.367061677094595
1.553330845233313 4.682636728293688 4.76059317481117 26.346188162665364 3.6507496501969756 2.278506602718633 -0.12770415842533112 5.348105976679275
5.743709956155498 1.7971063487426038 115.19511299488889 19.778575760465394 5.699202707438707 6.627657486293211 -0.2389505505561829 5.321786584985434
9.149220355723195 1.7193161139779214 36.423190947180956 12.653619177374718 9.781479414243947 12.204843621634335 0.06596360355615616 5.3734775629098035
2.389530650987433 1.7169099524775358 4.229160535809116 13.822442844513567 1.1411093482802104 16.3125017224803 -0.09356546401977539 5.349322708180266
1.689935906516703 3.6145363804622725 6.165908599701393 5.539966342594835 2.3947452196503023 14.246800706956872 0.1827952265739441 5.36260428904378
2.492433806060538 3.415665334837448 28.379999771046464 21.209537427048637 3.0985061582212006 8.517502154719587 0.4783999919891357 5.350549269756362
3.4287811435211153 3.497320215303393 5.57980910232231 6.318232694701559 4.371653311556422 6.138237221187101 -0.3769161999225616 5.394755460860029
1.4660822614826399 4.685792643396003 1.6103842605591092 7.845142522332562 3.4737945781749096 3.486475030412421 -0.027398189529776573 5.385213973618735
2.3179610921255387 4.495303993573334 113.8785188412548 77.09494156782779 5.433650845381225 2.747024701608785 -0.3769161999225616 5.441401950658953
2.721076441799079 2.0159819867422994 5.429746120864386 2.074059719183334 0.8934100529596715 10.776488459741092 -0.6080835461616516 5.354360081327583
8.148463411051026 0.7986806715937554 15.230617015925068 2.674475931206067 7.352024347632651 2.404914440889219 0.2875434458255768 5.371357506362034
2.8477651976384624 6.296147477645683 23.802140816472487 131.3575659857807 8.450131707040882 1.5389931881713794 -0.33002325892448425 5.337132424279157
3.1828801952131953 2.0147857539369416 9.93936638504946 26.89003480165967 3.9041668585046336 0.3797730555648546 -0.08716877549886702 5.345706321863885
3.408378272186266 2.0474041381950214 8.266745039625553 3.805685928579912 1.3907977651424965 3.52059753226166 -0.21269239485263824 5.340956285703596
2.9224911222478034 1.72652394888625 9.863266455374962 1.7303508992959897 3.801988527330803 2.044702982930902 0.08707049489021301 5.396422779385448
4.550318545572893 4.324183211138362 34.90508621233222 13.863351477667543 8.184937630821612 5.523912398072778 -0.24316927790641785 5.347526247468317
6.2906366601431705 5.584935877053091 10.615868858268566 11.756928706383137 10.723937305429187 5.510313236667708 0.08577039092779158 5.3373333782246535
2.0227056830917816 5.326313035530355 19.499479135677436 102.80988165305402 5.530542302577913 2.9861802191739875 0.3072589635848999 5.3798090597816195
4.439774667049948 12.976139677258614 15.8104120594281 86.07893795454012 17.293256172506272 7.730124255453637 0.08867620676755905 5.3381230957595065
0.9307635068109681 7.435640329032311 14.74903866745949 168.82070603048984 6.5059141277888335 1.9371104255015483 -0.2298636883497238 5.359873084708468
3.657130975427696 2.2560727333976596 181.454167484614 52.77212159148861 3.3915692537876705 5.246350141119246 -0.5027773380279541 5.331180419599727
5.836727688111651 2.338700073416118 38.638362581766614 5.141862818002586 7.651467682644765 0.1066952319080534 -0.12857122719287872 5.351616762127494
1.5820204812322247 3.861201889285655 15.28768121865289 6.47785670659177 5.363331345564766 7.6857746407548335 -0.27999237179756165 5.346408484006572
1.9244370592864242 6.352524821088219 13.18175953116074 137.00230333196524 7.612439478639605 17.570096783690914 -0.010832052677869797 5.365629705978215
0.8153628524474617 4.492300426610367 22.00815928078885 21.429620633416455 3.676938052837027 5.624766496922503 0.1398022323846817 5.381632662333304
4.932855293707017 3.8204604357190033 320.72834340886106 714.6953065302627 8.451550263718204 5.13287637144013 -2.0 5.3223743646345
